age,YOE,college_bool,uni_tier,industry,sector,valuation,growth_rate,funding_round,investor_no,good_fit_bool,acquisition_chance,failure_chance,exit_amt,exit_time_period_yrs,potential_TAM,2x_prob_1yr,2x_prob_5yr,10x_prob_1yr,10x_prob_5yr
21,9,false,2,Finance: Consumer Services,Finance,41605644,79,2,6,false,14,9,60229996,4,71878757,8,48,32,41
56,16,true,3,"Computer Software: Programming, Data Processing",Technology,35785637,30,3,2,true,50,28,58717288,3,89866307,74,96,39,11
70,19,false,3,Banks,Finance,42242516,23,3,1,false,48,25,64003073,4,75443308,18,71,28,11
25,6,true,1,Medical Specialities,Health Care,23798545,51,4,6,true,29,17,82077208,3,86008394,69,62,26,32
45,17,false,1,Investment Managers,Finance,25310792,62,3,3,true,63,6,43971805,5,56606524,23,71,16,72
32,16,true,3,n/a,n/a,9671857,37,1,3,false,6,27,64317876,5,34597457,67,84,39,54
40,16,false,2,n/a,n/a,8266872,67,3,0,true,61,4,3511396,5,29642001,81,90,31,62
36,15,true,3,Major Pharmaceuticals,Health Care,44486366,5,3,0,false,62,27,53685151,5,22200829,36,95,21,32
19,0,true,2,Major Banks,Finance,20262420,57,1,10,false,70,15,20371637,3,18593057,62,46,39,87
58,14,true,1,Metal Fabrications,Basic Industries,41086070,18,2,9,false,28,27,60013662,4,70282249,41,80,25,53
41,16,true,3,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,471729,82,1,7,false,16,21,64558115,5,41180503,38,76,14,16
51,1,true,1,Property-Casualty Insurers,Finance,5276589,87,4,3,true,34,32,59781323,3,67570427,70,74,34,81
44,15,false,3,Specialty Chemicals,Consumer Durables,1895703,81,3,7,true,35,2,62804462,4,64944235,17,68,11,71
33,8,true,3,Major Pharmaceuticals,Health Care,33898545,45,2,1,false,3,11,12965791,4,48624033,92,47,7,79
70,13,true,1,Specialty Chemicals,Consumer Durables,44613165,71,2,0,true,10,11,96655297,4,76559401,64,85,16,63
41,13,true,3,Power Generation,Public Utilities,2743522,19,2,5,true,64,19,31212004,3,40138793,25,40,35,61
39,5,false,2,Major Pharmaceuticals,Health Care,5676610,24,1,6,false,27,3,43634744,3,13726212,70,87,24,5
19,6,false,2,Telecommunications Equipment,Public Utilities,5003582,66,2,0,true,27,16,1400053,4,52731922,26,80,43,9
50,19,true,3,Automotive Aftermarket,Consumer Durables,37713312,65,3,0,true,7,31,42893793,3,10521155,94,87,43,87
71,6,false,3,Beverages (Production/Distribution),Consumer Non-Durables,1163052,84,4,1,false,24,28,93086040,5,1252297,11,91,43,87
30,0,true,1,Meat/Poultry/Fish,Consumer Non-Durables,2159474,45,3,8,false,45,12,43543284,5,88868963,17,74,42,48
59,11,true,3,Semiconductors,Technology,30801023,19,3,6,true,56,3,17679459,5,66281866,1,59,38,49
46,17,true,2,Oil & Gas Production,Public Utilities,33222082,60,2,3,false,49,9,23587844,3,73716691,3,68,32,10
71,6,true,2,Other Pharmaceuticals,Health Care,7791221,28,4,7,false,9,23,47858647,5,41170922,78,93,31,25
43,3,false,3,Specialty Chemicals,Consumer Durables,49692177,17,4,6,false,46,29,52153143,4,10187274,23,31,7,39
55,19,false,1,Hospital/Nursing Management,Health Care,41947773,76,1,7,false,15,4,3575975,5,16374279,20,78,26,33
73,5,false,1,Broadcasting,Consumer Services,24258905,68,3,6,false,64,20,84272350,3,14812970,54,71,17,15
71,7,true,3,Electric Utilities: Central,Public Utilities,23762918,54,3,7,false,17,10,2365112,3,74862177,83,64,37,46
75,8,true,3,Apparel,Consumer Non-Durables,49759325,70,4,2,false,35,21,2196690,5,16547000,73,37,31,11
75,6,false,3,Biotechnology: Commercial Physical & Biological Resarch,Health Care,9542071,58,4,2,true,46,25,68722673,3,90245299,16,84,19,86
75,0,true,2,Major Pharmaceuticals,Health Care,3799433,74,4,0,false,17,5,14392179,4,30341701,55,62,33,36
51,4,true,3,EDP Services,Technology,9201140,64,1,8,true,34,19,30662567,4,85230115,44,42,14,78
71,17,true,1,Business Services,Finance,19228109,5,3,2,false,30,14,1394069,5,70395210,36,47,43,21
72,18,false,3,n/a,n/a,8930614,93,4,2,true,52,9,99860538,5,69158018,87,82,40,37
27,13,false,1,Restaurants,Consumer Services,8902168,66,3,5,false,45,3,24906411,4,34689633,4,68,25,89
36,12,true,2,n/a,n/a,49999036,42,3,9,true,41,5,65092239,4,71278435,18,58,45,68
32,4,true,2,n/a,n/a,14118065,23,2,8,true,41,9,83309762,3,83250558,9,70,17,61
24,16,true,3,n/a,n/a,34051220,24,4,2,true,29,24,90781751,5,4387240,83,81,41,22
41,10,true,1,n/a,n/a,30944409,11,4,9,false,41,6,45201167,5,19204415,48,72,44,89
58,6,true,2,Precious Metals,Basic Industries,34928904,96,1,9,false,49,31,38656532,3,99071588,57,92,30,51
49,13,false,2,n/a,n/a,38508703,4,3,10,true,39,21,41143393,4,86935115,72,100,45,51
35,7,false,1,Business Services,Finance,29304402,15,2,8,false,7,21,87408751,3,48881872,93,90,28,88
74,5,true,2,Hotels/Resorts,Consumer Services,20192316,76,4,2,false,59,32,96506621,5,58085284,59,94,17,40
24,14,true,2,n/a,n/a,20930098,78,1,5,false,53,21,38243089,5,37060846,49,84,18,11
65,1,false,3,Real Estate,Finance,6532380,16,2,4,true,43,15,73685635,5,87676826,61,76,31,10
34,18,false,1,n/a,n/a,21872830,96,2,10,false,24,34,13589453,4,66455689,4,52,36,36
53,10,true,2,Major Pharmaceuticals,Health Care,43867358,68,2,10,false,25,22,31424899,5,82447895,41,59,37,90
33,4,true,2,Farming/Seeds/Milling,Consumer Non-Durables,43683152,60,1,10,false,55,3,79513713,5,41729734,29,81,22,27
31,9,true,2,Investment Bankers/Brokers/Service,Finance,38242553,82,3,9,false,50,12,54710577,5,35724721,32,94,8,88
43,14,true,1,Services-Misc. Amusement & Recreation,Consumer Services,41019840,17,4,3,false,2,29,71888143,4,65837108,76,58,27,27
42,7,false,2,Real Estate,Finance,47441770,50,2,5,false,55,7,11134934,3,46130332,10,56,22,92
67,19,false,3,n/a,n/a,25900102,86,1,9,true,1,33,53036953,3,77690,49,83,22,7
59,5,true,3,Investment Managers,Finance,23132243,67,3,8,true,53,21,65821292,4,44969685,93,95,27,66
21,10,false,3,n/a,n/a,13247313,1,4,3,false,65,7,12740886,3,45589849,17,30,21,93
21,11,true,1,Clothing/Shoe/Accessory Stores,Consumer Services,7329755,14,4,4,false,30,33,22371048,5,34463745,92,40,40,31
34,3,false,1,Farming/Seeds/Milling,Consumer Non-Durables,31210368,27,3,1,false,58,23,73638922,3,85134305,39,95,15,14
52,11,true,1,Real Estate Investment Trusts,Consumer Services,44670291,72,1,3,true,44,17,67016731,3,5087842,33,49,38,27
53,17,false,1,Savings Institutions,Finance,4019671,65,3,4,true,23,26,97777836,5,17036316,71,58,18,27
64,2,false,1,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,29881524,6,1,2,true,50,27,50600181,4,80768836,41,36,22,75
35,6,true,3,Telecommunications Equipment,Consumer Durables,13618915,28,2,10,false,9,26,87348827,3,5197863,53,76,30,82
57,18,true,2,Other Transportation,Transportation,37769049,65,1,10,true,41,33,23273273,5,80779616,76,98,45,78
69,13,true,3,Real Estate Investment Trusts,Consumer Services,30996708,40,2,9,true,63,20,13602222,3,67481351,15,84,25,37
75,14,false,3,Major Chemicals,Basic Industries,30409441,89,2,0,true,46,5,90105717,5,22773214,44,42,20,9
35,7,false,3,Restaurants,Consumer Services,10078181,33,4,1,true,45,7,43530991,4,16704150,54,83,19,7
38,9,true,2,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,46935012,89,2,4,true,39,35,61018028,4,5862549,94,67,37,67
69,11,false,1,Biotechnology: Commercial Physical & Biological Resarch,Health Care,14522575,22,4,8,false,65,1,21215686,4,46854328,87,66,26,10
56,3,false,1,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,37873388,8,3,6,false,63,1,85654916,5,28255260,44,43,35,89
51,12,true,3,n/a,n/a,35780664,15,1,6,true,13,21,22756302,4,83675810,83,66,34,81
43,4,true,1,Property-Casualty Insurers,Finance,46544711,7,3,1,true,25,26,17189728,3,10877382,65,34,35,30
58,0,true,1,n/a,n/a,37151473,97,1,7,true,61,21,94584221,3,67472600,79,57,35,14
21,2,true,3,Metal Fabrications,Energy,5409640,100,4,5,false,45,28,33852235,5,96916131,86,30,29,40
39,8,true,1,n/a,n/a,45954295,80,1,10,false,69,26,16471321,5,95673014,47,57,36,95
38,16,false,3,Business Services,Finance,35126390,46,4,4,true,12,9,3492011,3,77507102,18,92,25,29
60,20,true,3,n/a,n/a,32528328,48,2,4,false,17,3,90435454,4,2748269,45,33,28,81
63,14,true,2,Real Estate Investment Trusts,Consumer Services,36032071,71,1,0,true,47,31,26430088,5,49029045,44,98,14,36
34,15,true,1,Business Services,Finance,47592011,63,2,10,true,39,14,47190486,5,1201219,31,45,43,42
71,1,true,2,Computer Software: Prepackaged Software,Technology,30304608,5,2,9,false,66,25,61757775,5,91737324,56,66,33,21
71,11,false,3,Major Pharmaceuticals,Health Care,30288402,32,1,0,false,57,4,41369966,3,55806170,63,48,44,6
68,2,false,2,RETAIL: Building Materials,Consumer Services,16719987,28,3,2,true,18,15,52870968,5,89201879,33,82,38,16
46,1,true,1,n/a,n/a,46404474,85,3,2,true,17,31,36012868,5,35249088,27,93,9,74
50,10,true,1,Business Services,Finance,18615832,33,1,1,false,22,16,79165024,3,87052349,1,86,42,76
61,19,false,2,Medical/Nursing Services,Health Care,36313678,13,3,8,false,59,34,29415997,3,58907523,80,41,40,95
61,5,false,2,Investment Bankers/Brokers/Service,Finance,4952805,24,2,10,true,11,9,63127057,3,47216328,32,58,13,74
34,6,false,1,Newspapers/Magazines,Consumer Services,37252264,37,4,0,false,53,2,48815367,4,34119092,9,34,28,51
53,12,false,2,Aluminum,Basic Industries,38230144,89,2,8,false,3,17,32260780,3,15577316,12,48,27,22
29,2,false,1,Major Banks,Finance,17357773,2,3,3,true,12,12,68367274,5,4344447,90,88,7,40
29,8,true,2,Business Services,Finance,20046184,31,1,3,true,38,19,54121524,3,47134077,50,38,18,70
44,13,true,2,n/a,n/a,16114492,49,3,7,true,64,34,3297228,3,5489592,55,55,43,49
37,19,true,2,n/a,n/a,10254784,87,3,7,true,67,31,39600981,4,81331884,70,52,16,23
25,2,true,1,Apparel,Consumer Non-Durables,22691447,53,4,10,true,15,15,42022880,4,52508282,39,100,44,68
67,10,false,3,n/a,n/a,46980616,37,3,2,false,63,4,30556149,5,28207516,56,66,44,35
50,10,true,1,Department/Specialty Retail Stores,Consumer Services,16224290,50,1,4,false,2,4,73142243,3,46699860,64,96,36,66
69,5,true,3,Auto Manufacturing,Capital Goods,27962684,72,1,1,true,48,15,15678666,5,3786747,39,82,21,47
19,11,true,2,Industrial Machinery/Components,Capital Goods,33610996,13,2,2,true,58,1,51724406,3,45786077,54,48,35,65
54,6,true,3,Restaurants,Consumer Services,1669954,18,1,5,false,35,21,3382947,4,86705315,13,39,6,91
72,13,true,3,Major Pharmaceuticals,Health Care,11512307,40,4,1,true,30,12,76738238,3,55951127,85,43,20,46
20,7,false,2,n/a,n/a,6303806,86,3,4,true,27,2,6213926,3,23388521,79,78,23,28
55,10,true,1,Power Generation,Public Utilities,29967808,13,2,6,true,43,13,24468714,3,99763954,45,97,9,10
63,17,false,2,Business Services,Finance,4706260,32,3,0,false,2,13,78035354,5,10330805,7,85,16,45
40,12,true,3,Major Pharmaceuticals,Health Care,42920948,76,2,2,false,27,11,2331708,4,51101887,15,76,17,9
32,18,false,3,Major Banks,Finance,8374976,78,1,6,false,41,24,23606051,3,20570039,41,67,26,44
74,4,true,1,Telecommunications Equipment,Public Utilities,12337510,84,4,1,true,24,26,4669259,3,58745429,7,75,6,35
18,4,false,1,Investment Managers,Finance,30892206,36,4,4,false,58,27,2036824,5,56512058,67,51,32,82
44,13,false,2,Major Banks,Finance,31993997,99,2,0,true,15,3,48935997,5,63847795,1,31,38,42
21,8,false,3,n/a,n/a,30095944,46,1,7,false,51,12,78230091,4,31825933,8,51,30,57
37,19,true,3,Broadcasting,Consumer Services,41044938,25,1,8,false,50,11,62185887,5,17827931,13,62,26,81
65,17,false,3,Oil & Gas Production,Energy,1485556,84,3,2,false,3,3,9292634,4,74748309,37,32,29,73
62,8,false,3,n/a,n/a,18918392,28,3,2,true,36,3,67070763,5,18504892,43,72,38,74
54,6,false,2,Precious Metals,Basic Industries,19073738,54,1,1,false,17,33,48526399,3,46233155,78,53,30,29
67,16,true,1,Computer Communications Equipment,Technology,23514728,98,1,8,true,27,8,91603821,5,60776303,75,36,35,80
47,3,false,1,EDP Services,Technology,1817576,15,2,0,false,54,29,7072903,4,92371482,2,66,39,62
61,12,true,1,Metal Fabrications,Consumer Durables,1264326,26,3,2,true,37,23,33027382,5,70168860,10,38,34,17
24,20,false,2,Industrial Specialties,Health Care,17117107,46,2,10,true,52,21,3703470,5,43934123,50,100,43,38
48,5,false,1,Radio And Television Broadcasting And Communications Equipment,Technology,9221566,8,3,1,false,70,7,54988763,4,12344110,69,34,34,76
71,16,true,2,Banks,Finance,22704225,2,1,0,false,39,30,2841435,5,54012557,73,71,29,77
29,8,true,3,Electrical Products,Capital Goods,15983731,63,4,1,true,55,31,96169854,3,94342056,10,37,40,35
37,13,true,1,Industrial Machinery/Components,Capital Goods,18320776,44,1,3,false,63,24,8862873,4,1048981,93,56,15,37
75,1,false,3,Telecommunications Equipment,Consumer Non-Durables,17850072,20,2,3,true,57,24,61403966,5,44973493,80,83,8,84
19,19,false,3,Telecommunications Equipment,Consumer Durables,46153542,73,3,0,true,13,19,4186715,3,64193782,65,30,41,70
37,17,false,1,Telecommunications Equipment,Public Utilities,36239013,83,3,8,true,67,5,4110018,5,43304357,4,91,7,44
60,2,true,3,n/a,n/a,20873962,24,4,8,true,59,28,82246786,5,57551909,12,55,5,56
44,3,false,3,Plastic Products,Consumer Non-Durables,40293624,16,2,3,false,38,19,76215845,5,36241793,32,67,32,92
55,10,true,3,Professional Services,Consumer Services,10938247,36,3,10,false,8,32,41940548,3,80791275,9,93,39,66
34,0,true,2,Homebuilding,Capital Goods,43130590,19,3,3,false,5,13,3600606,5,74054113,64,70,43,39
49,12,true,3,Publishing,Consumer Services,44217972,41,2,9,false,28,14,10944168,5,86820938,11,75,41,36
19,4,true,2,Catalog/Specialty Distribution,Consumer Services,36616156,96,1,4,false,27,32,67292236,3,305081,46,77,21,24
58,1,true,2,Major Pharmaceuticals,Health Care,22245260,26,2,10,true,66,7,19881489,4,71173157,10,55,15,72
19,9,false,3,Investment Bankers/Brokers/Service,Finance,31529187,41,1,0,false,42,3,68127377,5,27342273,87,97,29,25
62,14,true,3,Electric Utilities: Central,Public Utilities,27957907,62,3,10,true,56,33,12611086,3,55864870,15,55,43,60
23,14,true,1,n/a,n/a,26904824,90,3,0,false,8,33,33743556,3,2782827,3,54,44,31
26,13,false,1,n/a,n/a,49086047,94,1,5,false,22,17,42776207,5,45408338,40,43,25,27
61,12,true,3,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,31303949,58,1,5,true,48,5,19064835,4,75470227,39,55,13,61
37,13,false,3,n/a,n/a,44884217,1,4,6,true,43,22,51795720,4,41925507,95,67,7,40
38,0,true,3,n/a,n/a,1711016,69,1,4,false,50,7,41602372,5,55638340,28,35,7,16
68,15,true,1,Telecommunications Equipment,Consumer Services,40654447,9,1,8,true,4,6,77746073,5,75610978,33,71,45,69
24,4,true,1,"Computer Software: Programming, Data Processing",Technology,47804455,63,3,0,false,2,18,35692310,4,16545502,55,71,34,14
70,19,false,1,Consumer Electronics/Video Chains,Consumer Services,37137764,72,4,6,false,10,18,18174075,5,79086869,26,100,20,26
18,20,false,2,Catalog/Specialty Distribution,Consumer Services,25722812,43,1,8,false,8,35,98638100,4,11164347,87,61,25,47
63,10,false,3,Marine Transportation,Transportation,31588981,16,3,6,false,16,3,85354771,4,63153461,33,43,12,49
27,16,false,2,"Computer Software: Programming, Data Processing",Technology,45990044,27,4,8,false,18,4,86321128,4,70374723,84,95,10,62
44,13,false,3,n/a,n/a,32018154,7,3,10,true,66,2,18650201,5,76353182,73,72,10,88
24,1,false,1,Coal Mining,Energy,11531697,88,2,1,false,49,12,25089085,5,29351183,28,100,39,92
66,10,true,1,Computer Software: Prepackaged Software,Technology,37196104,3,3,10,false,63,19,69793465,4,34225168,24,89,34,15
25,15,false,2,Major Banks,Finance,1123874,42,3,10,true,19,22,35867124,4,64441105,18,37,13,47
22,11,false,3,n/a,n/a,5255051,11,4,0,true,13,9,5027807,4,99585720,16,79,35,25
68,11,true,1,Oil & Gas Production,Energy,42601836,11,2,4,true,19,3,18949351,5,81858164,64,94,11,79
41,2,false,2,Telecommunications Equipment,Public Utilities,46006034,28,2,7,true,50,22,13351724,5,77621352,26,78,42,13
59,7,false,3,Building Materials,Capital Goods,9948290,51,2,7,false,5,30,30847316,5,16652508,36,89,23,15
68,5,false,2,Textiles,Basic Industries,39380610,53,1,3,false,22,26,49066541,4,60351795,62,61,30,57
72,10,true,3,Major Banks,Finance,25751226,71,3,0,false,24,30,4774351,3,73956165,65,75,18,50
65,12,true,3,Miscellaneous manufacturing industries,Consumer Durables,47813069,64,2,2,false,7,3,93360356,3,67957398,89,45,32,23
39,18,false,1,Multi-Sector Companies,Miscellaneous,38626321,79,4,7,false,1,29,66534610,4,5609698,59,84,11,66
63,1,false,2,Industrial Specialties,Consumer Durables,17406534,54,4,2,false,9,26,17127873,4,7997143,38,97,7,21
18,17,false,1,Electrical Products,Capital Goods,24857502,29,3,1,false,34,11,60558599,5,77177947,73,53,44,58
72,1,false,3,n/a,n/a,39164319,35,1,8,true,25,2,81078876,5,10654146,56,69,43,6
20,4,false,1,n/a,n/a,33122722,93,4,1,true,31,11,41553432,3,38850209,60,69,18,21
39,14,false,3,Biotechnology: Commercial Physical & Biological Resarch,Health Care,25421617,53,1,1,true,20,5,17736949,5,78444008,81,84,30,18
73,5,true,1,Services-Misc. Amusement & Recreation,Consumer Services,2496779,75,4,10,true,14,31,2842808,3,79476432,4,79,18,38
26,12,true,3,n/a,n/a,35742067,88,1,1,true,46,33,5306213,3,65261902,83,31,23,55
42,1,true,3,Other Specialty Stores,Consumer Services,25589350,2,2,5,true,28,27,98926063,4,22946816,93,85,15,35
68,19,false,3,n/a,n/a,39324110,50,2,2,false,13,28,55024172,4,30163982,37,81,37,9
21,17,true,2,Broadcasting,Consumer Services,44363150,92,3,4,true,34,22,11496331,4,5756942,79,74,37,72
38,17,true,3,n/a,n/a,19790750,30,4,0,false,65,20,10923545,5,83215310,93,50,32,69
32,18,true,2,Real Estate Investment Trusts,Consumer Services,14087166,22,3,7,false,52,24,88254281,3,94904755,26,90,16,53
72,14,true,3,Semiconductors,Technology,460495,52,3,10,true,40,5,85174285,4,16695602,15,63,14,6
33,6,true,3,Industrial Machinery/Components,Capital Goods,12032960,23,1,8,false,31,5,35170532,5,91384910,14,39,8,7
68,6,false,1,Department/Specialty Retail Stores,Consumer Services,34979337,93,2,5,true,18,11,53813650,5,20235008,3,67,19,12
20,3,true,3,Computer peripheral equipment,Technology,10117644,38,1,4,false,66,20,98007955,5,57011893,27,35,35,56
34,9,false,1,Major Banks,Finance,8377824,62,2,4,true,24,12,90889629,5,46692944,29,73,8,71
31,20,true,2,Real Estate,Finance,30982215,3,4,8,true,50,28,15613491,3,80356904,6,87,5,86
69,10,false,1,Homebuilding,Capital Goods,3190183,41,3,10,true,18,33,72426427,5,12280147,73,63,19,29
56,2,true,1,Business Services,Finance,44371593,17,2,10,false,61,6,25770720,4,61518577,74,94,13,90
26,0,true,3,Industrial Machinery/Components,Energy,265760,89,1,1,true,27,20,2203129,3,41195881,12,94,44,63
60,11,true,2,Major Pharmaceuticals,Health Care,19017133,95,4,5,true,12,20,13021773,3,49954719,35,93,38,79
39,19,false,1,n/a,n/a,20955535,6,4,1,false,46,17,59234134,4,44078377,63,65,31,44
70,18,false,1,Real Estate Investment Trusts,Consumer Services,22252696,69,2,3,false,4,8,38670575,4,96196123,71,87,27,36
71,6,true,3,Marine Transportation,Transportation,41157109,46,2,8,true,52,18,69000030,3,92600472,41,51,5,55
44,8,true,2,Hotels/Resorts,Consumer Services,20068914,73,4,2,false,6,25,67976526,3,26719338,77,57,25,62
72,19,false,2,Oil & Gas Production,Energy,21865829,78,3,2,true,10,20,54220807,5,50967524,50,53,7,71
70,10,true,3,n/a,n/a,16367293,74,1,9,false,67,26,27902511,5,37034314,63,31,42,48
48,0,false,1,Computer Software: Prepackaged Software,Technology,42593060,42,1,9,true,48,15,49535477,3,82692888,44,88,21,92
19,4,true,2,Major Pharmaceuticals,Health Care,40865318,64,1,0,true,3,22,62124337,5,68082951,21,93,8,76
27,2,true,1,Business Services,Finance,40352213,76,3,3,true,39,3,16775325,3,49943477,79,53,7,82
75,11,false,2,Clothing/Shoe/Accessory Stores,Consumer Services,28736175,39,3,9,true,32,2,51312174,4,24048237,72,61,33,53
41,0,true,2,Property-Casualty Insurers,Finance,47009511,60,4,2,false,24,33,85681177,3,66787474,12,93,17,62
66,6,true,2,Major Banks,Finance,11660009,83,3,1,true,61,32,32259455,4,63515545,81,80,31,5
48,16,false,1,Catalog/Specialty Distribution,Consumer Services,21362866,13,4,5,false,70,9,27949610,4,39826836,53,84,5,5
58,11,false,3,Office Equipment/Supplies/Services,Miscellaneous,39142734,40,4,5,true,1,3,31926674,5,69648455,34,63,32,76
35,7,true,1,Major Pharmaceuticals,Health Care,11671731,3,3,5,true,68,17,70247219,4,33713507,43,60,35,33
74,15,false,3,n/a,n/a,48805963,10,3,3,false,29,25,37280271,3,2915407,71,40,30,77
58,9,false,1,Restaurants,Consumer Services,46171905,88,2,9,false,64,16,3553445,3,61610852,19,79,24,88
32,0,false,3,Computer Software: Prepackaged Software,Technology,5365651,92,3,9,false,69,3,89042866,5,24434054,77,50,31,36
33,5,false,2,n/a,n/a,35752996,60,1,8,true,7,18,84802768,3,88528128,65,90,21,14
36,8,true,1,Semiconductors,Technology,12105776,59,1,3,false,54,27,40513463,4,33938332,60,53,13,51
73,5,true,2,"Computer Software: Programming, Data Processing",Technology,25612274,37,2,3,false,26,22,8344373,3,58182270,94,80,37,44
44,3,false,1,n/a,n/a,47337502,86,4,6,false,22,33,93606144,5,87490458,70,72,31,75
42,4,false,1,Telecommunications Equipment,Public Utilities,46306510,16,4,4,true,47,28,92640053,3,30641479,90,55,15,59
68,12,false,1,Fluid Controls,Capital Goods,5177385,65,4,0,false,29,14,14271310,3,19252684,19,54,23,68
67,7,false,3,EDP Services,Technology,46607083,59,2,4,true,3,29,7800516,4,17297326,59,95,13,39
43,18,false,1,Major Banks,Finance,21143865,90,3,2,false,68,14,55431223,4,33574650,47,44,31,95
23,15,false,1,n/a,n/a,6944961,5,3,0,false,63,26,63778592,3,85031903,83,95,26,92
47,8,true,3,Electric Utilities: Central,Public Utilities,34231323,76,2,7,false,18,25,19757200,4,96903563,2,59,38,35
31,4,true,1,Paints/Coatings,Basic Industries,31512385,70,4,6,false,12,20,73362081,4,64884566,21,77,38,49
25,6,false,1,Industrial Machinery/Components,Miscellaneous,13349175,85,4,2,true,6,25,10912402,5,49336559,23,94,14,93
54,9,false,1,Electrical Products,Technology,27097609,90,2,8,true,3,4,97010288,5,68152987,31,45,43,28
66,2,false,1,Finance: Consumer Services,Finance,16262340,96,2,5,true,5,2,16606962,3,34105261,61,31,9,8
59,13,true,1,Medical/Dental Instruments,Health Care,34045520,20,2,4,false,13,32,71008502,5,25292584,37,46,45,94
31,12,true,3,Life Insurance,Finance,23735670,61,1,0,true,52,26,13038373,3,65985040,27,89,20,42
70,19,true,3,n/a,n/a,23848095,59,3,4,true,25,28,21393012,4,60743668,81,100,16,32
64,10,false,1,n/a,n/a,17953217,41,1,6,true,41,26,42846060,4,83769563,4,77,37,54
19,0,false,2,Coal Mining,Energy,49840632,34,1,1,false,65,1,2891215,4,56096850,42,65,11,21
41,9,false,3,Specialty Insurers,Finance,4471266,33,2,0,true,27,26,93404639,5,80260823,55,79,36,84
58,20,false,3,Medical/Dental Instruments,Health Care,38242932,84,4,0,false,37,12,45717886,3,56011640,51,96,43,42
55,17,false,1,Other Consumer Services,Consumer Services,1566587,20,2,7,true,70,3,78737557,5,10897914,80,61,17,53
35,14,false,2,Beverages (Production/Distribution),Consumer Non-Durables,15670293,28,2,2,false,52,16,98972889,4,46792343,41,95,25,82
23,4,true,3,Semiconductors,Technology,14471535,13,4,1,false,66,5,26040843,3,6055205,14,65,32,17
69,12,true,2,Specialty Insurers,Finance,11142835,52,2,9,false,43,14,67640619,4,66563313,34,73,43,31
23,7,false,2,Life Insurance,Finance,44675683,27,1,9,true,37,21,32186670,3,35795238,11,87,5,88
20,14,false,2,Biotechnology: Laboratory Analytical Instruments,Capital Goods,28608052,6,4,1,true,5,17,28602570,5,27580529,28,45,13,23
22,14,false,1,Natural Gas Distribution,Public Utilities,42781247,80,2,9,false,30,25,37943507,4,23338986,92,85,12,8
42,13,true,1,Beverages (Production/Distribution),Consumer Non-Durables,8102893,53,4,2,false,32,16,26480289,4,70161260,28,79,19,24
70,19,true,1,Major Banks,Finance,361667,53,3,2,true,26,7,45940417,4,17058427,44,37,25,82
29,18,true,2,Industrial Machinery/Components,Miscellaneous,26958714,45,3,0,false,48,24,9612901,5,62583249,74,86,28,79
37,8,true,2,Real Estate Investment Trusts,Consumer Services,2188743,85,4,10,true,66,26,73961201,4,47632634,71,33,14,86
66,3,true,3,Diversified Commercial Services,Technology,20167257,94,1,0,false,18,24,23993981,3,16724876,87,83,7,25
66,0,true,2,Industrial Machinery/Components,Capital Goods,12895137,73,1,2,true,63,7,71975780,3,81124065,50,49,35,87
31,19,false,2,Professional Services,Technology,32554563,25,3,6,false,32,2,98355825,4,99604134,13,49,23,49
18,7,false,1,Major Pharmaceuticals,Health Care,19338675,30,1,1,true,22,11,1813650,5,67763500,46,98,24,94
43,12,false,3,Computer Software: Prepackaged Software,Technology,45465802,87,2,9,true,23,5,95635954,4,42654383,35,87,24,16
22,7,true,3,Precision Instruments,Health Care,45660751,67,4,0,true,28,7,73789314,5,63865806,47,74,33,80
55,19,true,3,Radio And Television Broadcasting And Communications Equipment,Technology,27258280,30,4,6,false,62,6,59394962,4,64909624,37,48,22,87
73,19,false,3,n/a,n/a,48657599,12,1,1,false,11,19,2862519,5,13953806,69,66,36,19
18,8,false,1,n/a,n/a,1422230,60,2,7,false,70,9,82666632,5,88959616,44,100,19,10
41,18,true,1,Oil & Gas Production,Energy,48388783,36,3,7,true,32,14,68338580,3,59430025,13,52,44,52
69,10,true,1,Telecommunications Equipment,Public Utilities,29645952,96,4,9,false,54,29,18165861,3,8963090,32,83,29,95
66,15,true,1,Major Pharmaceuticals,Health Care,34071533,89,3,7,false,6,4,22720230,5,22324040,66,74,21,78
37,9,true,1,Banks,Finance,36336384,6,3,7,true,1,22,37152931,4,44471223,1,35,40,43
44,3,true,1,Real Estate Investment Trusts,Consumer Services,43709651,66,2,6,true,32,15,14053464,4,37927994,6,92,5,7
39,17,true,2,Food Distributors,Consumer Non-Durables,11712833,72,3,6,false,17,9,52957928,4,47732270,36,34,18,11
69,20,false,3,Steel/Iron Ore,Basic Industries,8769696,66,1,8,false,60,21,50716681,5,44517847,44,85,23,23
55,14,false,3,n/a,n/a,16043089,14,3,10,true,33,19,17886401,5,3744682,42,57,45,8
43,2,false,1,Major Pharmaceuticals,Health Care,5969217,98,4,1,false,16,19,3300498,3,57305648,38,99,15,92
28,7,false,3,Oil & Gas Production,Energy,7403343,90,3,0,false,41,5,95350414,4,63576327,68,89,43,83
46,16,false,1,Property-Casualty Insurers,Finance,16340783,29,4,1,true,47,29,88929822,5,97997108,12,90,12,8
